file,sku,set,slot,sha256,sha256Match,mode,width,height,crop,alphaMin,alphaMax,hasTransparency,mountAssigned,reviewBasis,visualStatus,visualNotes
originals/set06-ram-16.png,ram-16,6,ram,bd0c1c33b59e44b0dbf8ffcd272e1b97766f50145c6a2dd12fb2dc0add0029b5,True,RGBA,1408,768,"[436, 148, 972, 620]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_WITH_ISSUE,"Marca raster Samsung, catalogo SK Hynix; 16 GB e 9600 coerenti ma identità da correggere."
originals/set06-ram-8.png,ram-8,6,ram,0f43c4fb9cbf41079c3640b758dd20457a675db4b455b30eeb3a9529da85b1c0,True,RGBA,1408,768,"[486, 163, 922, 597]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
originals/set06-sim-dual.png,sim-dual,6,sim,1ee7cd7a646147606e45d19f08029d90d3704278176a7b19fe88292e29cfef2e,True,RGBA,1024,1024,"[305, 161, 721, 850]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
originals/set06-soc-q6.png,soc-q6,6,soc,817730fbb4c1b540731e15e6b42def9df1bddcd25844a89e6c8e9357c8583d94,True,RGBA,1408,768,"[475, 156, 933, 613]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
originals/set06-soc-vertv2.png,soc-vertv2,6,soc,9b32b3578ee4dac438850f52ffd796899cf6e3d5255785700e433a40cdd641bf,True,RGBA,1408,768,"[427, 116, 981, 661]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
originals/set06-sto-256.png,sto-256,6,storage,983773433430f15431c0fd24b839b6c0e4c238caa564724001fa08e881b1300f,True,RGBA,1408,768,"[501, 189, 907, 579]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
originals/set06-th-gra-vc.png,th-gra-vc,6,thermal,fa69c9bc82ccee65c0a38fe0c8a54a80dfd474f2c24672620a92594af42ee707,True,RGBA,1408,768,"[384, 101, 1022, 668]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-ant-uwb.png,ant-uwb,8,antenna,a60ff2a41cbf8eac8b1eb52c8ba3c2ccf9b346ba7dab943783b017eb9cee8501,True,RGBA,1408,768,"[68, 275, 1340, 500]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-hap-z.png,hap-z,8,haptics,c4c6337a031be82293b7d742c4ecae0901ac6b6cf566739aa22ac7786fc99fcd,True,RGBA,1408,768,"[479, 60, 929, 708]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-mic-1.png,mic-1,8,mic,178c1a5b42e29601af3fb2fd15924094bf6b5ff3d158ce3698e7888ce01a56f5,True,RGBA,1408,768,"[488, 191, 920, 572]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-ram-24.png,ram-24,8,ram,9ba54d731383c3d905aae062dab09336c8c45f6220466a75f7031b2085e4181f,True,RGBA,944,1120,"[210, 292, 734, 828]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-ram-8x.png,ram-8x,8,ram,24ce89cec7835697d154724ea06fa9a478826933c659b7f0fb3aa064a8d5746d,True,RGBA,1024,1024,"[212, 170, 812, 853]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-sim-hybrid.png,sim-hybrid,8,sim,206f32ca933a421b8f04c23ac61fe6382ec264a5fa9258a93a72966d9b4685c5,True,RGBA,1408,768,"[151, 126, 1256, 642]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_WITH_ISSUE,Tre vani visibili: non assumere geometria del carrello ibrido verificata; montaggio sospeso.
generated/set08-soc-8s.png,soc-8s,8,soc,187b392110762b296ac88067a3469a5179ea00d03849f9c874957873759fad38,True,RGBA,1408,768,"[386, 59, 1020, 706]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-soc-d9400.png,soc-d9400,8,soc,943fe3f62ecc99d91147ee2c8d9ab0d2230aabb7daab5c09268999c7183653fb,True,RGBA,1024,1024,"[93, 93, 931, 931]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-sto-512.png,sto-512,8,storage,239fe39cba06419f7382c37f51fd4cc542e3c24bead09c1497dd669b5865310e,True,RGBA,1408,768,"[454, 100, 953, 676]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set08-th-coil.png,th-coil,8,thermal,4489b6de91e06da0e4187234482b8443d503bd35f3fa4fca49e5ef3f62b04f57,True,RGBA,1408,768,"[194, 77, 1334, 692]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-back-green.png,back-green,9,backcover,a9c36453f7fd4c5a86ec4e1fd62fc4c8ced248dcffabea96cc60504184e94e3a,True,RGBA,1376,768,"[539, 60, 837, 709]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-bat-7000.png,bat-7000,9,battery,9c9817638e12b530914162da37efc3eecc6ba198f8f283f742f1d63256a024cc,True,RGBA,768,1376,"[100, 85, 667, 1292]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-board-rf.png,board-rf,9,motherboard,c6e5100cb2d24a3c07e54aadbe687d888c7dc8260ef77ff73895a836d922eae6,True,RGBA,1408,768,"[82, 79, 1331, 692]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-cam-peri2.png,cam-peri2,9,cameraRear,144aeb714c44212e319ab0fd03c02bbf72c01b76652a11a570513885ac16eb9b,True,RGBA,1408,768,"[93, 183, 1317, 587]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-camf-12.png,camf-12,9,cameraFront,dea0bd631e29900774532727900b5944e7b1e6d17c233b9fe315ef4f5a236608,True,RGBA,1408,768,"[523, 204, 1080, 618]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-disp-oled63.png,disp-oled63,9,display,8d4dda8ac9fdf46e26da2b03f7c2e5b6c46fe4fd9f2e0a3c33dc7c77f75f5d0b,True,RGBA,1408,768,"[547, 36, 861, 734]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-frame-mag.png,frame-mag,9,frame,239a81c21cfa83f5a9bf70f1936f95ebb172d58b8013af9c96aad81ca09a7f21,True,RGBA,704,1520,"[70, 70, 633, 1426]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-glass-zaf.png,glass-zaf,9,glass,417672b2dd51753f3e015653f25922fe7ea728306a310a5b1e3306fba17a989c,True,RGBA,704,1520,"[67, 132, 637, 1387]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-spk-stereo-bot.png,spk-stereo-bot,9,speaker,ac74bba61ff58d034ef00bff1581eb7b8b0943cc60b0414b74b794a11e845b32,True,RGBA,1408,768,"[186, 262, 1222, 508]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set09-usb-dp.png,usb-dp,9,usb,3fd4e9c421dc04ef529d3e3bb55d7781c4584d0a9e0efc5996c9455e4023c2bc,True,RGBA,1408,768,"[519, 109, 889, 658]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-hap-dual.png,hap-dual,10,haptics,e90921ce2f9537b0f9250c33b72a9d4e79df885fed17207ef44184d652036352,True,RGBA,1408,768,"[74, 229, 1335, 632]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-ram-18.png,ram-18,10,ram,70aa970215285633b8b74442c9a88d92b09b34142e4d98835b4b673b86fc7e94,True,RGBA,816,1312,"[100, 214, 716, 1099]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-ram-32.png,ram-32,10,ram,af0715636cb96d3299a6448172050e5dc50d3ba36a3af7282413b3f02eb58175,True,RGBA,896,1200,"[185, 211, 708, 990]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-soc-8e2.png,soc-8e2,10,soc,67739563155f438a1105e2fe1416311b60329a81717f46fb64f346c8373c3e9d,True,RGBA,1408,768,"[427, 111, 981, 663]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-soc-dim95.png,soc-dim95,10,soc,c4922d8b0944a40714337cf51735b06c7aa85bb048f29fb640224f0bfc717440,True,RGBA,1408,768,"[431, 110, 977, 661]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-soc-ten6.png,soc-ten6,10,soc,5d2b7690c56566b93c5eb8751a8a910b39b43d2160baf8996fa3bde7351e5ab9,True,RGBA,1408,768,"[471, 150, 937, 618]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-sto-1tb41.png,sto-1tb41,10,storage,e0a643b416c5694018fcb6bc856777f744c88f98520732aadc1f39be00f73ba2,True,RGBA,1408,768,"[439, 93, 969, 675]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-sto-2tb.png,sto-2tb,10,storage,da85f365eb0cdad4158f02710c20d0b6a907e74c25308be5b2424ac11f04e17f,True,RGBA,1408,768,"[459, 101, 948, 670]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-th-cu.png,th-cu,10,thermal,bf14a587e945b88035ae9731382ee5e29fd6942c453f0fe6a375fdabbcdc5b18,True,RGBA,1408,768,"[83, 318, 1325, 450]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set10-th-gr2.png,th-gr2,10,thermal,61dd8b7dd9922d08b8abb7e32ee470d07481952301967577703f98ebf8170d8f,True,RGBA,1408,768,"[216, 110, 1192, 658]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_WITH_ISSUE,Tre sagome/fogli visibili rispetto a Dual graphite 0.2 + 0.2 mm: chiarire/correggere conteggio.
generated/set11-back-alu.png,back-alu,11,backcover,bf811f8ce7854744b4d545e0237954800068953d165874b1afce227101201cbd,True,RGBA,704,1520,"[22, 25, 682, 1497]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-back-leather.png,back-leather,11,backcover,b40099b59c5e7d42561a3c315535dfee87cf62da6768e1c272831b1ed2d90222,True,RGBA,704,1520,"[28, 35, 676, 1486]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-bat-dual.png,bat-dual,11,battery,74cff9ab33d72d3de523825a2c37973633f9cd0da4d5cbfb696a28a4632ee20c,True,RGBA,1408,768,"[73, 72, 1335, 694]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-cons-screws.png,cons-screws,11,frame,ab4e94b18d737950fa45eba2e292fbd9fb08c201322d61f7913cd353953f53ec,True,RGBA,1408,768,"[95, 91, 1312, 684]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-frame-classic.png,frame-classic,11,frame,a913648292e2b7416fbe2583c0b12d364a0ca1bfe1829eac1859743bb6765e16,True,RGBA,768,1376,"[60, 62, 708, 1314]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-soc-exy26.png,soc-exy26,11,soc,ff254d09ed2ca89ae7b56c7b1c42381d452f0184f44dc8d969339a90bcf8f8bf,True,RGBA,1408,768,"[456, 136, 952, 632]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-soc-g99.png,soc-g99,11,soc,f6612b93a62d75013c4ed9a22fdb86788c022651fea3f0f4818a1ec7103c276b,True,RGBA,1408,768,"[418, 92, 990, 676]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-soc-helio.png,soc-helio,11,soc,389c1e320b59ee5e5688a62262608ae412467cefc4e88fb316ce85723cef47df,True,RGBA,1408,768,"[472, 152, 937, 618]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-soc-tensor.png,soc-tensor,11,soc,1a45485074fedacac66fb397ece7e064f9e7dfad793da326554a6effcb0ff0a4,True,RGBA,1408,768,"[434, 114, 974, 654]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set11-sto-1tb.png,sto-1tb,11,storage,cb4966e62a8bd96a35558e8776acadf32033e3972209908c44874354afb645c9,True,RGBA,1408,768,"[489, 178, 919, 590]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-cons-glue.png,cons-glue,12,frame,aa63577fcee2237e37fd1a2a8d3810eff15426cae2f495f7d360f10372b8de63,True,RGBA,1408,768,"[280, 271, 1128, 502]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-cons-tabs.png,cons-tabs,12,frame,f13b69f96457447a61e51cffbc8f0ba2d610930094f6531418aad9e4ce52697f,True,RGBA,1408,768,"[436, 67, 973, 702]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-frame-mg.png,frame-mg,12,frame,32f472918469a4d2167f4cfe55340cb1eea94565a1286989b99681448ec7f2d4,True,RGBA,1408,768,"[546, 55, 862, 717]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-frame-ss.png,frame-ss,12,frame,f38fa16d194c8510011fb0ba7633c63667a9e831813094477d7c9a4da2da1fc1,True,RGBA,704,1520,"[57, 156, 647, 1364]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-soc-6g1.png,soc-6g1,12,soc,8b940d630d1fc49207a72e2d776745a6edebe488c88a2a758bf4cb3ae0e47db2,True,RGBA,1408,768,"[456, 134, 952, 636]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-soc-7g3.png,soc-7g3,12,soc,27eb88549881758afd8c302bef2b916b4e4fa00e984cf2114c8e9aebec5784ac,True,RGBA,1408,768,"[491, 166, 917, 602]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-soc-8g2.png,soc-8g2,12,soc,6429a446f252d77a6574b35067fd6399c2f029543d19fee276c8921a1fe2ee82,True,RGBA,1408,768,"[459, 139, 949, 629]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-soc-d7300.png,soc-d7300,12,soc,2262a4b46ba67fa417988b5f63b55266483b59844b8bb6472ea0d5f9e02b02b9,True,RGBA,1408,768,"[450, 130, 958, 642]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set12-soc-d8300.png,soc-d8300,12,soc,a6928a755ac02443425f757f3205f9ca84ac289de9505134678950f277639dbd,True,RGBA,1024,1024,"[262, 262, 762, 762]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_WITH_ISSUE,Nome Dimensity 8300 leggibile; MT6880V e sigle CPU/GPU extra non verificate: rimuovere o verificare.
generated/set12-soc-d9300.png,soc-d9300,12,soc,5c5a1bc3e280fc9b0084afcaa7d02f1c76a74c3cc18ee06d408bd7390515205a,True,RGBA,1408,768,"[467, 148, 940, 621]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-bat-3500.png,bat-3500,13,battery,72e666efa665a392cc64ad7bcdd908748102445c427a240eb30d8e3e2bf0819d,True,RGBA,1408,768,"[442, 78, 966, 677]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-bat-4000.png,bat-4000,13,battery,f91dbc88e0faefbf907c5d64ac3946b1c61dc8538e423511d2497699f7095fbc,True,RGBA,1408,768,"[444, 58, 965, 700]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-bat-5500.png,bat-5500,13,battery,fa21bac2a7448757b424d3ed8f95c0d24b556e96e9f784a49192f25a05373259,True,RGBA,1408,768,"[477, 70, 932, 680]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-ram-12lp4.png,ram-12lp4,13,ram,1d877348501299a0836399bbcc3d63cff62ff05c25ed27db9c4b0c1d59329fe5,True,RGBA,944,1120,"[67, 68, 878, 1052]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-soc-ex2500.png,soc-ex2500,13,soc,685f7cd96df86e7da29fa3eedde4f78492c2a7f09556e60ad0c71cb2ab65eb66,True,RGBA,1024,1024,"[165, 165, 858, 860]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-soc-kirin.png,soc-kirin,13,soc,9efa8ed2148c120f7ea322ba2a1e393ccc4b3c6a0426b1bc1c091f5dcabde49e,True,RGBA,1024,1024,"[163, 163, 861, 862]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-soc-tensor4.png,soc-tensor4,13,soc,69e378b6b6ce86cb9d73dbb7503f1d929f366c3160a9716cf25de4fc7089a309,True,RGBA,1024,1024,"[172, 172, 852, 852]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
